0.1388802476837949,0.03740528644516109,-94.68210413954107,6.0,96.29007315635681,1
0.08509088963526003,0.0455399482565973,-56.26212514227819,6.0,170.57760167121887,1
0.051835508641944084,0.00109267411155628,-4.8847504404826845,6.0,103.94796824455261,1
0.11879668946214182,0.05946776253194723,-81.35947249920308,6.0,111.64783573150635,1
0.08968874749810472,0.03665127039158176,-62.38444157496917,6.0,115.48129153251648,1
0.1219022353550948,0.02139842725492386,-77.62743527895917,6.0,193.3789460659027,1
0.07215243028897873,0.01902396730855962,-49.61171231591318,6.0,206.85085463523865,1
0.07425738024112931,0.026486901270594537,-46.535211972130156,8.0,333.9242787361145,1
0.04636852682966278,-0.0012349329244662327,-33.351302637579266,7.0,249.50233697891235,1
0.1315171270191792,0.050446611636837335,-93.22284294238365,13.0,133.64090967178345,2
0.10397277128769533,0.03679942049568401,-73.45887215777539,12.0,190.49573302268982,2
0.03293426129178872,0.0023140310353519434,-3.350365410961504,6.0,120.10616993904114,2
0.11751321152526474,0.0430082306053849,-81.1887497355953,10.0,107.7783899307251,2
0.08235892160856284,0.028746513349004264,-56.729926371238406,13.0,146.7720708847046,2
0.07437440914663673,0.020406460853679642,-51.67880902280877,12.0,209.24918389320374,2
0.09675211117218145,0.019820553830025168,-58.85890202570834,12.0,266.69446778297424,2
0.07173888945243836,0.01346940727972793,-46.77409069639565,12.0,208.77368807792664,2
0.05405419305557808,0.015693254676141386,-37.08378370285203,12.0,246.3631718158722,2
0.1388802476837949,0.03740528644516109,-94.68210413954107,6.0,96.29007315635681,1
0.08509088963526003,0.0455399482565973,-56.26212514227819,6.0,170.57760167121887,1
0.051835508641944084,0.00109267411155628,-4.8847504404826845,6.0,103.94796824455261,1
0.11879668946214182,0.05946776253194723,-81.35947249920308,6.0,111.64783573150635,1
0.08968874749810472,0.03665127039158176,-62.38444157496917,6.0,115.48129153251648,1
0.1219022353550948,0.02139842725492386,-77.62743527895917,6.0,193.3789460659027,1
0.07215243028897873,0.01902396730855962,-49.61171231591318,6.0,206.85085463523865,1
0.07425738024112931,0.026486901270594537,-46.535211972130156,8.0,333.9242787361145,1
0.04636852682966278,-0.0012349329244662327,-33.351302637579266,7.0,249.50233697891235,1
0.1315171270191792,0.050446611636837335,-93.22284294238365,13.0,133.64090967178345,2
0.10397277128769533,0.03679942049568401,-73.45887215777539,12.0,190.49573302268982,2
0.03293426129178872,0.0023140310353519434,-3.350365410961504,6.0,120.10616993904114,2
0.11751321152526474,0.0430082306053849,-81.1887497355953,10.0,107.7783899307251,2
0.08235892160856284,0.028746513349004264,-56.729926371238406,13.0,146.7720708847046,2
0.07437440914663673,0.020406460853679642,-51.67880902280877,12.0,209.24918389320374,2
0.09675211117218145,0.019820553830025168,-58.85890202570834,12.0,266.69446778297424,2
0.07173888945243836,0.01346940727972793,-46.77409069639565,12.0,208.77368807792664,2
0.05405419305557808,0.015693254676141386,-37.08378370285203,12.0,246.3631718158722,2
